case_id,customer_message,support_conversation,final_support_response,num_turns,num_customer_turns,num_support_turns,evidence_status
apple_1001260,"@115858 dude, you guys have to fix these god damn bug issues! Cmon Man!","CUSTOMER: @115858 dude, you guys have to fix these god damn bug issues! Cmon Man!
SUPPORT: @357043 We're here to assist. What's happening with your device(s)? Tell us in a DM. https://t.co/GDrqU22YpT",@357043 We're here to assist. What's happening with your device(s)? Tell us in a DM. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1001985,"I really appreciate how @115858 forced my old phone to update iOS so that it can run slower, crash more &amp; eventually die. Thanks a ton!😆🔫","CUSTOMER: I really appreciate how @115858 forced my old phone to update iOS so that it can run slower, crash more &amp; eventually die. Thanks a ton!😆🔫
CUSTOMER: @357182 @115858 Same. And Android is looking better and better. My battery runs down so FAST since that damn update.
SUPPORT: @560358 We'd like to help with the battery issues you're experiencing. DM us with what type of device you're using. https://t.co/GDrqU22YpT
CUSTOMER: @357182 @115858 I feel your pain. New update is destroying my battery.
SUPPORT: @357181 We'd be happy to help. Send us a DM and we can start there. https://t.co/GDrqU22YpT",@357181 We'd be happy to help. Send us a DM and we can start there. https://t.co/GDrqU22YpT,5,3,2,SUPPORT_RESPONSE_PRESENT
apple_1001988,"@AppleSupport Since I've updated my iPhone 7,it freezes all the time for severest minutes,the screen turns all black,it reboots without me asking for it,battery turns low super fast n apps close by themselves,and when I have a phone call I can't hear anything. iOS 11 = nightmare","CUSTOMER: @AppleSupport Since I've updated my iPhone 7,it freezes all the time for severest minutes,the screen turns all black,it reboots without me asking for it,battery turns low super fast n apps close by themselves,and when I have a phone call I can't hear anything. iOS 11 = nightmare
SUPPORT: @357183 We'd love to help you sort out the problems that your iPhone's having. Please send us a DM with which version of iOS 11 you're using. https://t.co/GDrqU22YpT",@357183 We'd love to help you sort out the problems that your iPhone's having. Please send us a DM with which version of iOS 11 you're using. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1001990,"@AppleSupport pushed 11.0.3 update. Battery drains 1% a minute when typing. WiFi issues, WhatsApp working funny, touch non responsive.","CUSTOMER: @AppleSupport pushed 11.0.3 update. Battery drains 1% a minute when typing. WiFi issues, WhatsApp working funny, touch non responsive.
SUPPORT: @357184 We'd loved to help with your device. Can you DM us the model we are working with? https://t.co/GDrqU22YpT",@357184 We'd loved to help with your device. Can you DM us the model we are working with? https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1001992,@AppleSupport string substitution not quite working https://t.co/JqZB3GLLUF,"CUSTOMER: @AppleSupport string substitution not quite working https://t.co/JqZB3GLLUF
SUPPORT: @357185 Let's take a look at this together. Please send us a DM so we may better assist you. https://t.co/GDrqU22YpT",@357185 Let's take a look at this together. Please send us a DM so we may better assist you. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1001998,Why is my new @115858 tv 4K endlessly “loading”  when selecting the 4K hdr section of iTunes?rebooted from settings many times @AppleSupport,"CUSTOMER: Why is my new @115858 tv 4K endlessly “loading”  when selecting the 4K hdr section of iTunes?rebooted from settings many times @AppleSupport
CUSTOMER: @115858 @AppleSupport never mind. It resolved itself after about 20 mins
SUPPORT: @357186 We're glad the issue has been resolved. Let us know if the issue comes back. We're here to help.",@357186 We're glad the issue has been resolved. Let us know if the issue comes back. We're here to help.,3,2,1,SUPPORT_RESPONSE_PRESENT
apple_1002000,Anyone experience nothin but issues with #iPhone6 since @115858 @AppleSupport did their stupid updates for the iPhone 7? My phone is F*****!😡,"CUSTOMER: Anyone experience nothin but issues with #iPhone6 since @115858 @AppleSupport did their stupid updates for the iPhone 7? My phone is F*****!😡
SUPPORT: @357187 We’re here to address your concerns. Let's team up in Direct Message using the link below. https://t.co/GDrqU22YpT
CUSTOMER: @357187 @115858 @AppleSupport I second that @357187 ! The issues in my iPhone 6 have just been increasing day by day 🤦‍♂️! Thought I would be able to use for a year
SUPPORT: @358818 We've got your DM and will continue with you there! Thanks so much. https://t.co/GDrqU22YpT",@358818 We've got your DM and will continue with you there! Thanks so much. https://t.co/GDrqU22YpT,4,2,2,SUPPORT_RESPONSE_PRESENT
apple_1002003,"the only thing @115858 makes that ""doesn't break"" https://t.co/KC8tBDKWfy","CUSTOMER: the only thing @115858 makes that ""doesn't break"" https://t.co/KC8tBDKWfy
SUPPORT: @357188 We'd like to look into this with you. DM us what's happened to get started. https://t.co/GDrqU22YpT",@357188 We'd like to look into this with you. DM us what's happened to get started. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1002005,"@115858 @AppleSupport Sigo sin ver los beneficios del nuevo IOS... batería se descarga el doble, apps se cuelgan y wifi no funciona bien","CUSTOMER: @115858 @AppleSupport Sigo sin ver los beneficios del nuevo IOS... batería se descarga el doble, apps se cuelgan y wifi no funciona bien
SUPPORT: @357189 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs",@357189 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1002008,Anyone here work for @115858 ? I need your help,"CUSTOMER: Anyone here work for @115858 ? I need your help
SUPPORT: @357190 Hey there! We'd be delighted to help out. What can we do for you?",@357190 Hey there! We'd be delighted to help out. What can we do for you?,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1002020,@AppleSupport stop making me download the iOS update! I don't want to upgrade and it's clogging up my phone! Have to erase it every time :-(,"CUSTOMER: @AppleSupport stop making me download the iOS update! I don't want to upgrade and it's clogging up my phone! Have to erase it every time :-(
SUPPORT: @357194 We'd like to help any way we can over Twitter with the iOS update. Please DM us more details here: https://t.co/GDrqU22YpT",@357194 We'd like to help any way we can over Twitter with the iOS update. Please DM us more details here: https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1002023,@AppleSupport this screen freezing in the horizontal is absolutely unacceptable. Please see the MANY complaints on this.,"CUSTOMER: @AppleSupport this screen freezing in the horizontal is absolutely unacceptable. Please see the MANY complaints on this.
SUPPORT: @357195 This is certainly not the behavior we want you to experience. Could you tell us which Apple device you're using?
CUSTOMER: @AppleSupport iPhone 7+
SUPPORT: @357195 Great! Thank you for keeping us updated. Are you currently updated to iOS 11.0.3.?
CUSTOMER: @AppleSupport Yes. This is when the freeze began. Post current update. No issues prior. Have seen similar tweet complaints.
SUPPORT: @357195 Is your iPhone unresponsive when using any particular apps, or is it at random? Let us know more in DM, please. https://t.co/GDrqU22YpT","@357195 Is your iPhone unresponsive when using any particular apps, or is it at random? Let us know more in DM, please. https://t.co/GDrqU22YpT",6,3,3,SUPPORT_RESPONSE_PRESENT
apple_1002029,@115858 @AppleSupport since last update my iPhone 6s Plus touch if buttom stopped working iPhone also unresponsive keyboard all messed up,"CUSTOMER: @115858 @AppleSupport since last update my iPhone 6s Plus touch if buttom stopped working iPhone also unresponsive keyboard all messed up
SUPPORT: @357196 Thanks for contacting us, we can help you. Which iOS version is installed? https://t.co/ZTw54HL4Rm
CUSTOMER: @AppleSupport iOS 11.0.3
SUPPORT: @357196 Got it. Let's try a restart. This article will help with the steps: https://t.co/OWRDHWSt4h",@357196 Got it. Let's try a restart. This article will help with the steps: https://t.co/OWRDHWSt4h,4,2,2,SUPPORT_RESPONSE_PRESENT
apple_1002038,My #iphone6 cannot stay charged since I updated it. Is this a way to force me to upgrade? @6126 @115858 @AppleSupport,"CUSTOMER: My #iphone6 cannot stay charged since I updated it. Is this a way to force me to upgrade? @6126 @115858 @AppleSupport
SUPPORT: @150888 we want you to have a good experience with the update. Please send us a DM so we may better assist you. https://t.co/GDrqU22YpT",@150888 we want you to have a good experience with the update. Please send us a DM so we may better assist you. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1002040,@AppleSupport please fix this battery issue. Ridiculous!,"CUSTOMER: @AppleSupport please fix this battery issue. Ridiculous!
SUPPORT: @357198 Thanks for reaching out to us. Please send us a DM with details about your issue. https://t.co/GDrqU22YpT",@357198 Thanks for reaching out to us. Please send us a DM with details about your issue. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1002042,"The adapter stopped working. I know it’s not the earbuds, they work just fine with my iPad. All I hear is static using the adapter @115858 https://t.co/oYxQ5aKMWB","CUSTOMER: The adapter stopped working. I know it’s not the earbuds, they work just fine with my iPad. All I hear is static using the adapter @115858 https://t.co/oYxQ5aKMWB
SUPPORT: @357199 We can help! Have you tested the adapater with any other devices? Let us know in DM. https://t.co/GDrqU22YpT",@357199 We can help! Have you tested the adapater with any other devices? Let us know in DM. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1002047,@AppleSupport Why is my battery so bad on my 7 after downloading 11 last night. Now I have low power mode on all day. Utterly unacceptable!,"CUSTOMER: @AppleSupport Why is my battery so bad on my 7 after downloading 11 last night. Now I have low power mode on all day. Utterly unacceptable!
SUPPORT: @357201 We've received your DM and look forward to working with you there.
CUSTOMER: @357201 @AppleSupport Same on the 6😡😡😡😡
SUPPORT: @358325 We'd be happy to look into this with you. Send us a DM, and we'll continue from there. https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport @357201 Haha, @357201 gets a reply while most of the #apple customers have to help themselves. disgusting. #fail","@358325 We'd be happy to look into this with you. Send us a DM, and we'll continue from there. https://t.co/GDrqU22YpT",5,3,2,SUPPORT_RESPONSE_PRESENT
apple_1002059,"@AppleSupport is there a way to see in my #applewatch my 5K, 10K, half marathon time after running a 25K race? I cannot find an easy way https://t.co/V6osJ7esDo","CUSTOMER: @AppleSupport is there a way to see in my #applewatch my 5K, 10K, half marathon time after running a 25K race? I cannot find an easy way https://t.co/V6osJ7esDo
SUPPORT: @357203 Thanks for reaching out. Is this what your looking for? https://t.co/ik0A8dg7Jt
CUSTOMER: @AppleSupport Nope, I want to know my pace and time when I hit 5K, 10K, and half. How can I see that without having to add the time per mile?
SUPPORT: @357203 Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT",@357203 Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,4,2,2,SUPPORT_RESPONSE_PRESENT
apple_1002063,@AppleSupport Help me! iMac is always switching between 35-36 minutes when loading High Sierra https://t.co/wx0dTa2zCk,"CUSTOMER: @AppleSupport Help me! iMac is always switching between 35-36 minutes when loading High Sierra https://t.co/wx0dTa2zCk
CUSTOMER: @AppleSupport Noe it is loading
SUPPORT: @357204 We'd like to look into this further. DM us here so we can assist you: https://t.co/GDrqU2kzhr",@357204 We'd like to look into this further. DM us here so we can assist you: https://t.co/GDrqU2kzhr,3,2,1,SUPPORT_RESPONSE_PRESENT
apple_1002228,So my iPhone is once again back in Headphone mode for absolutely no fucking reason. Thanks @115858.,"CUSTOMER: So my iPhone is once again back in Headphone mode for absolutely no fucking reason. Thanks @115858.
SUPPORT: @357239 You'll find the steps you need here: https://t.co/MevoR4xPNn",@357239 You'll find the steps you need here: https://t.co/MevoR4xPNn,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1002231,@115858 your new update for the iPhone is killing my battery- 66% and I’ve hardly used it this morning,"CUSTOMER: @115858 your new update for the iPhone is killing my battery- 66% and I’ve hardly used it this morning
SUPPORT: @357241 That should not be happening. Let us help. Let us know which iPhone it is and your iOS version via DM. https://t.co/GDrqU22YpT",@357241 That should not be happening. Let us help. Let us know which iPhone it is and your iOS version via DM. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
