case_id,customer_message,support_conversation,final_support_response,num_turns,num_customer_turns,num_support_turns,evidence_status,clean_message,cluster_id,intent,human_intent,annotation_notes,label_source
apple_2713217,Hey @115858 you should make it so you have to put in a passcode to turn the phone off and please take airplane mode/cellular off the locked control center. Would make it a little harder for thieves to get away with stolen phones 🙃 @116333 @AppleSupport #byebye1000dollars,"CUSTOMER: Hey @115858 you should make it so you have to put in a passcode to turn the phone off and please take airplane mode/cellular off the locked control center. Would make it a little harder for thieves to get away with stolen phones 🙃 @116333 @AppleSupport #byebye1000dollars
SUPPORT: @748080 We always welcome feedback on our products and software, and you can leave that feedback here: https://t.co/eTPVYVFyd8
CUSTOMER: @AppleSupport @748080 So pretty much.... “fuck your feedback”
CUSTOMER: @761696 @AppleSupport Oh no, I’ll be leaving feedback- persistently until I get a sufficient response at that.","@748080 We always welcome feedback on our products and software, and you can leave that feedback here: https://t.co/eTPVYVFyd8",4,3,1,SUPPORT_RESPONSE_PRESENT,Hey you should make it so you have to put in a passcode to turn the phone off and please take airplane mode/cellular off the locked control center. Would make it a little harder for thieves to get away with stolen phones 🙃 byebye1000dollars,8,account_identity_issue,account_identity_issue,,human_verified
apple_346989,Trying to create my son an Apple ID for his new iPhone and the Apple website isn’t working 😒 really apple  @AppleSupport,"CUSTOMER: Trying to create my son an Apple ID for his new iPhone and the Apple website isn’t working 😒 really apple  @AppleSupport
CUSTOMER: @AppleSupport No matter how many times I put in the verification code this keeps coming out 😒 @AppleSupport https://t.co/9RibEU4FtO
SUPPORT: @198627  We'd love to look into this with you. Are you using the iPhone to create the Apple ID or are you on a computer?
CUSTOMER: @AppleSupport I tried from his iPhone then a tablet at the sprint store and it kept telling me the same thing
SUPPORT: @198627 Have you tried to complete these steps on a Wi-Fi network?
CUSTOMER: @AppleSupport Yes now it’s saying an Apple ID cannot be created at this time
CUSTOMER: @AppleSupport I finally got it to work thank you
SUPPORT: @198627  Are you using Family Sharing to create the Apple ID? Check out this link: https://t.co/kjmaq5VHyA DM us if this helps https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport It finally started working thank you!
SUPPORT: @198627 Sounds good. If you need support in the future, we're here to help.","@198627 Sounds good. If you need support in the future, we're here to help.",10,6,4,SUPPORT_RESPONSE_PRESENT,Trying to create my son an Apple ID for his new iPhone and the Apple website isn’t working 😒 really apple,8,account_identity_issue,account_identity_issue,,human_verified
apple_484589,"@AppleSupport screwed up with iOS11, so many problems happening with my 6s!!! Really board with problems....","CUSTOMER: @AppleSupport screwed up with iOS11, so many problems happening with my 6s!!! Really board with problems....
CUSTOMER: @AppleSupport 7. Battery drain drastically 
8. Application hanged rapidly 
9. Sometimes Phone not responded 
etc etc
SUPPORT: @230320 We want to make sure your iPhone is working great and we'd like to help. We've received your DM as well, so we'll continue there, and get started sorting these issues out. https://t.co/GDrqU22YpT","@230320 We want to make sure your iPhone is working great and we'd like to help. We've received your DM as well, so we'll continue there, and get started sorting these issues out. https://t.co/GDrqU22YpT",3,2,1,SUPPORT_RESPONSE_PRESENT,"screwed up with iOS11, so many problems happening with my 6s! Really board with problems..",4,ios_update_issues,ios_update_issues,,human_verified
apple_505153,@AppleSupport why is my music uninstalling itself? They were all installed just yesterday https://t.co/JKSMmVhyd7,"CUSTOMER: @AppleSupport why is my music uninstalling itself? They were all installed just yesterday https://t.co/JKSMmVhyd7
SUPPORT: @235815 We want you to be able to enjoy your Music and manage your library, so let's work together on this. To clarify, by installed, do you mean they were not grayed out or did not have the cloud icon beside them?
CUSTOMER: @AppleSupport No they were not grayed out. And did not have the cloud icon.
CUSTOMER: @AppleSupport I had to go and reinstall them when they should have been installed in the first place.
SUPPORT: @235815 Thanks for clarifying. Have you made sure your device is up-to-date on the latest iOS version? You can check by visiting Settings &gt; General &gt; Software Update. 

If you need to update, make sure to backup first: https://t.co/80YRnjDFDk","@235815 Thanks for clarifying. Have you made sure your device is up-to-date on the latest iOS version? You can check by visiting Settings &gt; General &gt; Software Update. 

If you need to update, make sure to backup first: https://t.co/80YRnjDFDk",5,3,2,SUPPORT_RESPONSE_PRESENT,why is my music uninstalling itself? They were all installed just yesterday,6,music_audio_issue,music_audio_issue,,human_verified
apple_18886,@AppleSupport my Apple Watch has been like this for 2 days any suggestions. Also tried to do a reboot but to no avail. https://t.co/06IgjQuApq,"CUSTOMER: @AppleSupport my Apple Watch has been like this for 2 days any suggestions. Also tried to do a reboot but to no avail. https://t.co/06IgjQuApq
SUPPORT: @120221 Thanks for the photo, and for reaching out to us. We'll do all we can to get your Apple Watch up and running for you. 

We'd like a few details from you in order to assist. Please meet us in DM so we may ask some isolation questions, and resolve your issue. https://t.co/GDrqU22YpT","@120221 Thanks for the photo, and for reaching out to us. We'll do all we can to get your Apple Watch up and running for you. 

We'd like a few details from you in order to assist. Please meet us in DM so we may ask some isolation questions, and resolve your issue. https://t.co/GDrqU22YpT",2,1,1,SUPPORT_RESPONSE_PRESENT,my Apple Watch has been like this for 2 days any suggestions. Also tried to do a reboot but to no avail.,3,macbook_issues,macbook_issues,,human_verified
apple_2095866,Anyone else getting messages about heart rates when your weren’t even wearing your Apple Watch at that time? @AppleSupport https://t.co/J7PNglOHYS,"CUSTOMER: Anyone else getting messages about heart rates when your weren’t even wearing your Apple Watch at that time? @AppleSupport https://t.co/J7PNglOHYS
SUPPORT: @619181 We can look into this with you. Are you only getting the alerts when you haven't worn it? Let us know in DM. https://t.co/GDrqU22YpT",@619181 We can look into this with you. Are you only getting the alerts when you haven't worn it? Let us know in DM. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT,Anyone else getting messages about heart rates when your weren’t even wearing your Apple Watch at that time?,8,account_identity_issue,account_identity_issue,,human_verified
apple_2185547,@AppleSupport just did the update and my phone is still doing the I️ thing. Any ideas?,"CUSTOMER: @AppleSupport just did the update and my phone is still doing the I️ thing. Any ideas?
SUPPORT: @640071 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT",@640071 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT,just did the update and my phone is still doing the I️ thing. Any ideas?,1,ios_update_issues,ios_update_issues,,human_verified
apple_2696030,"Man , @115858 yal ass cappin with this goof ass I️ shit. Where tf this shit come from?","CUSTOMER: Man , @115858 yal ass cappin with this goof ass I️ shit. Where tf this shit come from?
SUPPORT: @757606 We've released an update that includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards.
CUSTOMER: @AppleSupport yal nessin
CUSTOMER: @757606 @AppleSupport 😂. Yo ass tarded","@757606 We've released an update that includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards.",4,3,1,SUPPORT_RESPONSE_PRESENT,"Man , yal ass cappin with this goof ass I️ shit. Where tf this shit come from?",2,other_unclear,other_unclear,,human_verified
apple_2776059,I want to be able to search for a date and be able to view all pictures from that day or month @AppleSupport @115858,"CUSTOMER: I want to be able to search for a date and be able to view all pictures from that day or month @AppleSupport @115858
SUPPORT: @217271 Check out ways to organize and find your photos here: https://t.co/kvXaz3cIzj Have more suggestions? Provide us feedback here: https://t.co/eTPVYVFyd8",@217271 Check out ways to organize and find your photos here: https://t.co/kvXaz3cIzj Have more suggestions? Provide us feedback here: https://t.co/eTPVYVFyd8,2,1,1,SUPPORT_RESPONSE_PRESENT,I want to be able to search for a date and be able to view all pictures from that day or month,3,macbook_issues,macbook_issues,,human_verified
apple_1303325,@AppleSupport I can’t use my Apple Music. y’all charged my account but asking me to choose a plan when I go to play a song. Fix it,"CUSTOMER: @AppleSupport I can’t use my Apple Music. y’all charged my account but asking me to choose a plan when I go to play a song. Fix it
SUPPORT: @126711 We’re investigating and will update our System Status page as more info becomes available: https://t.co/Fcu0biZf0L
CUSTOMER: @AppleSupport so it’s a known issue?",@126711 We’re investigating and will update our System Status page as more info becomes available: https://t.co/Fcu0biZf0L,3,2,1,SUPPORT_RESPONSE_PRESENT,I can’t use my Apple Music. y’all charged my account but asking me to choose a plan when I go to play a song. Fix it,6,music_audio_issue,music_audio_issue,,human_verified
apple_2454540,@AppleSupport Best app or Website to get live wallpapers from?,"CUSTOMER: @AppleSupport Best app or Website to get live wallpapers from?
SUPPORT: @325840 We'd recommend searching the App Store for the app that's best for you. This can help with how to change your iPhone wallpaper: https://t.co/0YaOHJLwdF Please feel free to DM us with any additional questions. https://t.co/GDrqU22YpT",@325840 We'd recommend searching the App Store for the app that's best for you. This can help with how to change your iPhone wallpaper: https://t.co/0YaOHJLwdF Please feel free to DM us with any additional questions. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT,Best app or Website to get live wallpapers from?,2,other_unclear,other_unclear,,human_verified
apple_2403814,@115858 @AppleSupport after the new update why does my brand new phone die faster than before? A lot faster too.,"CUSTOMER: @115858 @AppleSupport after the new update why does my brand new phone die faster than before? A lot faster too.
SUPPORT: @683196 We know battery life is important, and we're here for you. Send us a DM with the exact iOS version your iPhone is running, and we'll continue with you from there. https://t.co/GDrqU22YpT","@683196 We know battery life is important, and we're here for you. Send us a DM with the exact iOS version your iPhone is running, and we'll continue with you from there. https://t.co/GDrqU22YpT",2,1,1,SUPPORT_RESPONSE_PRESENT,after the new update why does my brand new phone die faster than before? A lot faster too.,1,ios_update_issues,ios_update_issues,,human_verified
apple_1527702,Why is it since I’ve updated to IOS 11 that my phone keeps crashing @AppleSupport,"CUSTOMER: Why is it since I’ve updated to IOS 11 that my phone keeps crashing @AppleSupport
SUPPORT: @474345 When you say that your iPhone is crashing, what exactly do you mean? We’ll do all we can to assist.
CUSTOMER: @AppleSupport It freezes, hands free doesn’t work, screen freezes on a daily basis.
SUPPORT: @474345 Understood. Which device and version of iOS 11 are you using? Check Settings&gt;General&gt;About.
CUSTOMER: @AppleSupport 11.0.3
SUPPORT: @474345 Do you happen to notice this behavior with certain apps or all apps? Let us know in DM to continue. https://t.co/GDrqU22YpT",@474345 Do you happen to notice this behavior with certain apps or all apps? Let us know in DM to continue. https://t.co/GDrqU22YpT,6,3,3,SUPPORT_RESPONSE_PRESENT,Why is it since I’ve updated to IOS 11 that my phone keeps crashing,4,ios_update_issues,ios_update_issues,,human_verified
apple_2152144,@115858 @AppleSupport Auto correct just makes things whatever it wants. Even if it doesn’t make sense or is anything remotely close to the word.,"CUSTOMER: @115858 @AppleSupport Auto correct just makes things whatever it wants. Even if it doesn’t make sense or is anything remotely close to the word.
SUPPORT: @471341 Thanks for reaching out about this behavior. Let’s work together to get this addressed. To clarify, which device are you using? How long has this been happening? Let us know via a DM. We’ll go from there. https://t.co/GDrqU22YpT","@471341 Thanks for reaching out about this behavior. Let’s work together to get this addressed. To clarify, which device are you using? How long has this been happening? Let us know via a DM. We’ll go from there. https://t.co/GDrqU22YpT",2,1,1,SUPPORT_RESPONSE_PRESENT,Auto correct just makes things whatever it wants. Even if it doesn’t make sense or is anything remotely close to the word.,10,keyboard_autocorrect_issue,keyboard_autocorrect_issue,,human_verified
apple_1662254,@applesupport I’m having delay with speech when on a call...this is happening since updating to iOS 11.3!?it’s so frustrating!,"CUSTOMER: @applesupport I’m having delay with speech when on a call...this is happening since updating to iOS 11.3!?it’s so frustrating!
SUPPORT: @506912 We've received your DM. We'll continue to work with you there.",@506912 We've received your DM. We'll continue to work with you there.,2,1,1,SUPPORT_RESPONSE_PRESENT,I’m having delay with speech when on a call...this is happening since updating to iOS 11.3!?it’s so frustrating!,4,ios_update_issues,ios_update_issues,,human_verified
apple_2412468,@AppleSupport please check dms :(,"CUSTOMER: @AppleSupport please check dms :(
SUPPORT: @693548 Thanks for reaching out!  We've received your DM and will continue with you there.
CUSTOMER: @AppleSupport Thank you!! 🙌🏻",@693548 Thanks for reaching out!  We've received your DM and will continue with you there.,3,2,1,SUPPORT_RESPONSE_PRESENT,please check dms :(,2,other_unclear,other_unclear,,human_verified
apple_435213,@AppleSupport What should we do when the latest software update means the call function on an iPhone no longer works? Won't connect outgoing,"CUSTOMER: @AppleSupport What should we do when the latest software update means the call function on an iPhone no longer works? Won't connect outgoing
SUPPORT: @218380 We'd like to help. Does this happen in multiple locations? Have you tried rebooting the device to see if that helps?
CUSTOMER: @AppleSupport Thanks,I’ve done everything except restoring based on the advice on an apple support page.My n/wk @118101 has problems also, so it could be them
SUPPORT: @218380 Understood! Let's meet in DM and we can continue there: https://t.co/GDrqU22YpT",@218380 Understood! Let's meet in DM and we can continue there: https://t.co/GDrqU22YpT,4,2,2,SUPPORT_RESPONSE_PRESENT,What should we do when the latest software update means the call function on an iPhone no longer works? Won't connect outgoing,1,ios_update_issues,ios_update_issues,,human_verified
apple_1839547,iOS battery issues are insanely bad - app refresh off and still need to charge phone 3x a day.  Fix it @115858,"CUSTOMER: iOS battery issues are insanely bad - app refresh off and still need to charge phone 3x a day.  Fix it @115858
SUPPORT: @551302 Having a reliable battery is important! Let us help you with yours. DM us your exact iOS version to proceed. https://t.co/GDrqU22YpT",@551302 Having a reliable battery is important! Let us help you with yours. DM us your exact iOS version to proceed. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT,iOS battery issues are insanely bad - app refresh off and still need to charge phone 3x a day. Fix it,11,battery_life_issue,battery_life_issue,,human_verified
apple_1343635,. @ATT and @AppleSupport can you guys help me out with why my $800 devices can’t hold phone calls? Dropped a call to 911 last week.,"CUSTOMER: . @ATT and @AppleSupport can you guys help me out with why my $800 devices can’t hold phone calls? Dropped a call to 911 last week.
SUPPORT: @433374 We know how important it is to be able to make calls. Which device and software version are you using?
CUSTOMER: @AppleSupport iOS 11.0.3 / iPhone 6 / zip 19083 - thank you
SUPPORT: @433374 Does this issue occur in multiple places or one in particular? Click here and let us know in DM: https://t.co/GDrqU22YpT
SUPPORT: @433374 We want to help out, Scott! Mark your dropped calls here https://t.co/nGh6SrVUHm DM your wireless number &amp; zip code to further assist. ^NdyE","@433374 We want to help out, Scott! Mark your dropped calls here https://t.co/nGh6SrVUHm DM your wireless number &amp; zip code to further assist. ^NdyE",5,2,3,SUPPORT_RESPONSE_PRESENT,. and can you guys help me out with why my $800 devices can’t hold phone calls? Dropped a call to 911 last week.,9,iphone_hardware_issue,iphone_hardware_issue,,human_verified
apple_1367083,@AppleSupport received this trying to order this AM. Now being told by store and phone that I have no order. Yet site says reserved. Help? https://t.co/DXa1SaqsJX,"CUSTOMER: @AppleSupport received this trying to order this AM. Now being told by store and phone that I have no order. Yet site says reserved. Help? https://t.co/DXa1SaqsJX
SUPPORT: @438236 DM us and we'll look into what we can do to help with your order. https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport Done. Thank you.",@438236 DM us and we'll look into what we can do to help with your order. https://t.co/GDrqU22YpT,3,2,1,SUPPORT_RESPONSE_PRESENT,received this trying to order this AM. Now being told by store and phone that I have no order. Yet site says reserved. Help?,8,account_identity_issue,account_identity_issue,,human_verified
apple_523869,@AppleSupport why ios 11.1.2 often self rebooting? It back to passcode again,"CUSTOMER: @AppleSupport why ios 11.1.2 often self rebooting? It back to passcode again
SUPPORT: @241089 We want you to have an iPhone that works. Send us a DM and we'll tackle this issue together. https://t.co/GDrqU2kzhr",@241089 We want you to have an iPhone that works. Send us a DM and we'll tackle this issue together. https://t.co/GDrqU2kzhr,2,1,1,SUPPORT_RESPONSE_PRESENT,why ios 11.1.2 often self rebooting? It back to passcode again,4,ios_update_issues,ios_update_issues,,human_verified
apple_1983786,"Every single update the volume/ringer interface is supposedly fixed. 

Still waiting for it ... @115858 @AppleSupport","CUSTOMER: Every single update the volume/ringer interface is supposedly fixed. 

Still waiting for it ... @115858 @AppleSupport
SUPPORT: @394934 Meet us in DM, then we can take a look at this with you and get your iPhone back to your expectations. https://t.co/GDrqU22YpT","@394934 Meet us in DM, then we can take a look at this with you and get your iPhone back to your expectations. https://t.co/GDrqU22YpT",2,1,1,SUPPORT_RESPONSE_PRESENT,Every single update the volume/ringer interface is supposedly fixed. Still waiting for it ...,6,music_audio_issue,music_audio_issue,,human_verified
apple_1770387,.@AppleSupport I don’t want a dinosaur emoji; I want a battery that lasts longer than 45 minutes.,"CUSTOMER: .@AppleSupport I don’t want a dinosaur emoji; I want a battery that lasts longer than 45 minutes.
SUPPORT: @532223 We’d be happy to take a look at this with you. Send us a DM so we can help. https://t.co/GDrqU22YpT",@532223 We’d be happy to take a look at this with you. Send us a DM so we can help. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT,. I don’t want a dinosaur emoji; I want a battery that lasts longer than 45 minutes.,2,other_unclear,other_unclear,,human_verified
apple_1954706,"Once again, @AppleSupport sucks like never before.  My #ApplePencil doesn’t pair/charge with new software on iPad Pro.  #fixit or I’m out","CUSTOMER: Once again, @AppleSupport sucks like never before.  My #ApplePencil doesn’t pair/charge with new software on iPad Pro.  #fixit or I’m out
SUPPORT: @486265 Let's look into this together. To start, can you DM us which version of iOS 11 you're using on your iPad Pro? https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport 11.0.3","@486265 Let's look into this together. To start, can you DM us which version of iOS 11 you're using on your iPad Pro? https://t.co/GDrqU22YpT",3,2,1,SUPPORT_RESPONSE_PRESENT,"Once again, sucks like never before. My ApplePencil doesn’t pair/charge with new software on iPad Pro. fixit or I’m out",3,macbook_issues,macbook_issues,,human_verified
apple_851772,"@115858 seriously, so over iOS 11. Getting pretty tired of Apple. Multiple native apps (safari, settings cause major battery drain.) WTF?","CUSTOMER: @115858 seriously, so over iOS 11. Getting pretty tired of Apple. Multiple native apps (safari, settings cause major battery drain.) WTF?
SUPPORT: @322332 We're happy to assist. Which iOS 11 version are you currently running? Go to Settings &gt; General &gt; About for the version.
CUSTOMER: @AppleSupport Version 11.0  Been reluctant to update to 11.0.1 or .2 or .3 based on reviews. Battery bug fixes?
SUPPORT: @322332 Thank you for that information.  Please go ahead and update to our latest iOS 11.0.3, and let us know if the issue persists.","@322332 Thank you for that information.  Please go ahead and update to our latest iOS 11.0.3, and let us know if the issue persists.",4,2,2,SUPPORT_RESPONSE_PRESENT,"seriously, so over iOS 11. Getting pretty tired of Apple. Multiple native apps (safari, settings cause major battery drain.) WTF?",11,battery_life_issue,battery_life_issue,,human_verified
apple_1625408,@AppleSupport I bought apple music and now I can't add/delete my itunes music folders onto my iphone.  What's the deal?,"CUSTOMER: @AppleSupport I bought apple music and now I can't add/delete my itunes music folders onto my iphone.  What's the deal?
SUPPORT: @497768 Help is here! Have you restarted your device to see if that helps? What iOS version is currently installed?",@497768 Help is here! Have you restarted your device to see if that helps? What iOS version is currently installed?,2,1,1,SUPPORT_RESPONSE_PRESENT,I bought apple music and now I can't add/delete my itunes music folders onto my iphone. What's the deal?,6,music_audio_issue,music_audio_issue,,human_verified
apple_2138809,Why does this say the 12th instead of the 10th? @115858 @115948 @AppleSupport https://t.co/n9wqoGlH6s,"CUSTOMER: Why does this say the 12th instead of the 10th? @115858 @115948 @AppleSupport https://t.co/n9wqoGlH6s
SUPPORT: @629048 We'd like to check into this. What model of iPad are you using and is it up to date? DM us the details please. https://t.co/GDrqU22YpT",@629048 We'd like to check into this. What model of iPad are you using and is it up to date? DM us the details please. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT,Why does this say the 12th instead of the 10th?,2,other_unclear,other_unclear,,human_verified
apple_260856,@AppleSupport does the Apple Watch 3 work in the Caribbean? We are preparing for a cruise. AT&amp;T network.,"CUSTOMER: @AppleSupport does the Apple Watch 3 work in the Caribbean? We are preparing for a cruise. AT&amp;T network.
SUPPORT: @178105 Great question! Roaming on the Apple Watch Series 3 with cellular is not available outside your carrier network coverage area.",@178105 Great question! Roaming on the Apple Watch Series 3 with cellular is not available outside your carrier network coverage area.,2,1,1,SUPPORT_RESPONSE_PRESENT,does the Apple Watch 3 work in the Caribbean? We are preparing for a cruise. AT&amp;T network.,8,account_identity_issue,account_identity_issue,,human_verified
apple_2067564,ios 11 is shit @AppleSupport,"CUSTOMER: ios 11 is shit @AppleSupport
CUSTOMER: @AppleSupport my battery dies in twenty minutes of use and its just shit..
SUPPORT: @611406 Let's work on it together. Please join us in DM and let us know which version of iOS 11 your iPhone has installed. https://t.co/GDrqU22YpT",@611406 Let's work on it together. Please join us in DM and let us know which version of iOS 11 your iPhone has installed. https://t.co/GDrqU22YpT,3,2,1,SUPPORT_RESPONSE_PRESENT,ios 11 is shit,4,ios_update_issues,ios_update_issues,,human_verified
apple_1594980,I’m a bit upset that all of my activity data disappeared last night 😭 @AppleSupport,"CUSTOMER: I’m a bit upset that all of my activity data disappeared last night 😭 @AppleSupport
SUPPORT: @156179 Let's look into this together. Do you remember anything happening before noticing your activity was gone? Let us know in DM. https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport Well my health app had two Apple watches on it so I deleted one and then it happened but would this affect all of my activities data it didn’t really affect anything else but
SUPPORT: @156179 Have you been creating iCloud backups? Send us a DM and let us know. https://t.co/GDrqU22YpT",@156179 Have you been creating iCloud backups? Send us a DM and let us know. https://t.co/GDrqU22YpT,4,2,2,SUPPORT_RESPONSE_PRESENT,I’m a bit upset that all of my activity data disappeared last night 😭,3,macbook_issues,macbook_issues,,human_verified
apple_1993082,I UPDATED. GET THESE ? BOXES OFF MY DEVICES! @115858 https://t.co/1Sh6pWaXAE,"CUSTOMER: I UPDATED. GET THESE ? BOXES OFF MY DEVICES! @115858 https://t.co/1Sh6pWaXAE
SUPPORT: @589850 We’re happy to help with any complications you’re facing. Could you let us know more details via a DM? We’ll move from there. https://t.co/GDrqU22YpT",@589850 We’re happy to help with any complications you’re facing. Could you let us know more details via a DM? We’ll move from there. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT,I UPDATED. GET THESE ? BOXES OFF MY DEVICES!,3,macbook_issues,macbook_issues,,human_verified
apple_549635,@AppleSupport my beats are having weird audio issues,"CUSTOMER: @AppleSupport my beats are having weird audio issues
SUPPORT: @247987 Let’s get you pointed in the right direction. Our @159983 team will take it from here.",@247987 Let’s get you pointed in the right direction. Our @159983 team will take it from here.,2,1,1,SUPPORT_RESPONSE_PRESENT,my beats are having weird audio issues,6,music_audio_issue,music_audio_issue,,human_verified
apple_2206136,@AppleSupport how do I️ stop the keyboard making these weird symbols when I️ type the letter I️. The letter after H. I️ can’t take it anymore. I️ think I’m going crazy.,"CUSTOMER: @AppleSupport how do I️ stop the keyboard making these weird symbols when I️ type the letter I️. The letter after H. I️ can’t take it anymore. I️ think I’m going crazy.
SUPPORT: @645029 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
CUSTOMER: @AppleSupport Thank you for responding. I️ really appreciate it.
SUPPORT: @645029 Great news. The issue was fixed in iOS 11.1.1. To update to the latest version of iOS, go to Settings &gt; General &gt; Software Update and tap Download and Install. We recommend having a current backup prior to updating. If you have any questions, just let us know.
CUSTOMER: @AppleSupport Omg! Thank you!! 🙏🏻 you guys are the best! 🙌🏻","@645029 Great news. The issue was fixed in iOS 11.1.1. To update to the latest version of iOS, go to Settings &gt; General &gt; Software Update and tap Download and Install. We recommend having a current backup prior to updating. If you have any questions, just let us know.",5,3,2,SUPPORT_RESPONSE_PRESENT,how do I️ stop the keyboard making these weird symbols when I️ type the letter I️. The letter after H. I️ can’t take it anymore. I️ think I’m going crazy.,10,keyboard_autocorrect_issue,keyboard_autocorrect_issue,,human_verified
apple_2939305,"And while I am on a dexamethasone induced rant series (ITP strikes again) , please @115858 get your iOS shit together :GPS not working anymore, @115948 app is a disaster , and I have to reset my iPhone every other day.","CUSTOMER: And while I am on a dexamethasone induced rant series (ITP strikes again) , please @115858 get your iOS shit together :GPS not working anymore, @115948 app is a disaster , and I have to reset my iPhone every other day.
SUPPORT: @812398 We'd like to take a look at this with you. Send us a DM with more information on your device and the issue. We'll get started from there. https://t.co/GDrqU22YpT",@812398 We'd like to take a look at this with you. Send us a DM with more information on your device and the issue. We'll get started from there. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT,"And while I am on a dexamethasone induced rant series (ITP strikes again) , please get your iOS shit together :GPS not working anymore, app is a disaster , and I have to reset my iPhone every other day.",7,iphone_hardware_issue,iphone_hardware_issue,,human_verified
apple_1620557,@AppleSupport my phone has the newest update but im still getting the box with the question mark in predictive text and on social media,"CUSTOMER: @AppleSupport my phone has the newest update but im still getting the box with the question mark in predictive text and on social media
SUPPORT: @496663 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help.
CUSTOMER: @AppleSupport Tried that, it didn’t work",@496663 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help.,3,2,1,SUPPORT_RESPONSE_PRESENT,my phone has the newest update but im still getting the box with the question mark in predictive text and on social media,5,keyboard_autocorrect_issue,keyboard_autocorrect_issue,,human_verified
apple_1757724,"Dear @115858, 

My phone has turned to complete 💩 since the recent updates. Thanks for that. I hate you. 

Sincerely, 
Every iPhone user","CUSTOMER: Dear @115858, 

My phone has turned to complete 💩 since the recent updates. Thanks for that. I hate you. 

Sincerely, 
Every iPhone user
SUPPORT: @529189 We'd like to learn more about what you're experiencing. DM us and let us know the details. https://t.co/GDrqU22YpT",@529189 We'd like to learn more about what you're experiencing. DM us and let us know the details. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT,"Dear , My phone has turned to complete 💩 since the recent updates. Thanks for that. I hate you. Sincerely, Every iPhone user",7,iphone_hardware_issue,iphone_hardware_issue,,human_verified
apple_2401557,@AppleSupport is there anyway to undo this new update?!? My phone keeps on crashing &amp; freezing &amp; I’m trying to work Lyft &amp; Uber here!! 😡,"CUSTOMER: @AppleSupport is there anyway to undo this new update?!? My phone keeps on crashing &amp; freezing &amp; I’m trying to work Lyft &amp; Uber here!! 😡
SUPPORT: @690961 We want to help. Meet us in DM and we'll work towards a solution together. https://t.co/GDrqU22YpT",@690961 We want to help. Meet us in DM and we'll work towards a solution together. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT,is there anyway to undo this new update?!? My phone keeps on crashing &amp; freezing &amp; I’m trying to work Lyft &amp; Uber here! 😡,1,ios_update_issues,ios_update_issues,,human_verified
apple_2149174,"Hey @AppleSupport when are y'all going to fix the weird thing that happens every time you type ""I"" on your iPhone? Ya know, that weird symbol and the deleted second half of your message.","CUSTOMER: Hey @AppleSupport when are y'all going to fix the weird thing that happens every time you type ""I"" on your iPhone? Ya know, that weird symbol and the deleted second half of your message.
SUPPORT: @631648 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
CUSTOMER: @AppleSupport Yea, that wasn’t my question. When are y’all planning on releasing a patch?",@631648 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,3,2,1,SUPPORT_RESPONSE_PRESENT,"Hey when are y'all going to fix the weird thing that happens every time you type ""I"" on your iPhone? Ya know, that weird symbol and the deleted second half of your message.",10,keyboard_autocorrect_issue,keyboard_autocorrect_issue,,human_verified
apple_2015983,WHAT IS HAPPENING https://t.co/wuGVnrJwoV,"CUSTOMER: WHAT IS HAPPENING https://t.co/wuGVnrJwoV
CUSTOMER: @115858 fix this. help.
SUPPORT: @596153 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT",@596153 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,3,2,1,SUPPORT_RESPONSE_PRESENT,WHAT IS HAPPENING,2,other_unclear,other_unclear,,human_verified
